pseudo_uprn,epc,glazing,tenure,property_type
1F40F83E8A,1,Double/triple glazed,,
6C2AAA50DF,1,Double/triple glazed,Rented,Flat
01058380D4,1,Double/triple glazed,Rented,House
8D02C186F2,1,Double/triple glazed,Rented,Maisonette
109FCA422E,1,Double/triple glazed,Rented,Flat
EC2EF5ED13,1,Double/triple glazed,Rented,Flat
629C8D03ED,1,Double/triple glazed,Rented,Flat
ADD3C7B5F0,1,,,
79DEEF940C,1,Double/triple glazed,Rented,Flat
557B49B98B,1,Double/triple glazed,Rented,Flat
304C7BB17B,1,,Owner-occupied,House
32E3649272,1,Double/triple glazed,Rented,House
9BC0264AEA,1,Double/triple glazed,,
F9753D5C0D,1,Double/triple glazed,,
D6E92E4C5D,1,Double/triple glazed,Rented,Maisonette
5735DEAD31,1,,Rented,Maisonette
54523620AC,1,Double/triple glazed,Owner-occupied,House
B654B05B02,1,Double/triple glazed,,
6078A9A3D3,1,Double/triple glazed,Rented,House
94A5BF952B,1,Double/triple glazed,Rented,Flat
D9E80E27EB,1,Double/triple glazed,,House
7BFD20C3BC,1,,Owner-occupied,House
51E9926F92,1,Double/triple glazed,,Flat
5B3DC8C34B,1,Double/triple glazed,Rented,House
22D26D3004,1,Double/triple glazed,Rented,House
DC462AE8EC,1,Double/triple glazed,,House
C76766710D,1,Double/triple glazed,,
C8B0DF612D,1,,Owner-occupied,House
4CC4205EBF,1,,Rented,House
16151C9459,1,Double/triple glazed,Rented,Flat
D28C253ECA,1,Double/triple glazed,Rented,House
FA569B3CFD,1,Double/triple glazed,Rented,House
D57A58EE86,1,Double/triple glazed,Rented,House
55FFB685E8,1,Double/triple glazed,,
17C582089B,1,Double/triple glazed,Rented,Flat
01AD4CF721,1,Double/triple glazed,,Flat
312CCA65D9,1,Double/triple glazed,,Flat
9C2B23A043,1,Double/triple glazed,Rented,House
A0BEA98EB0,1,Double/triple glazed,,
C6B96DD3BD,1,Double/triple glazed,,Flat
E9754F2DEB,1,Double/triple glazed,Rented,House
4D913F31A3,1,Double/triple glazed,Rented,Flat
2262EF5F65,1,Double/triple glazed,,House
77E63247F7,1,Double/triple glazed,Rented,House
C648859FB2,1,Double/triple glazed,,House
6BD499FC00,1,Double/triple glazed,Owner-occupied,Flat
53A5088585,1,Double/triple glazed,Rented,Flat
3AE1882373,1,Double/triple glazed,Rented,Flat
682489DB01,1,Double/triple glazed,,
D2E5C0E7EC,1,Double/triple glazed,Rented,Flat
26F2A4F5B7,1,,,
6C380EC5E2,1,Double/triple glazed,,
4E5CC5BBC9,1,Double/triple glazed,,
7247C56C85,1,Double/triple glazed,Rented,Flat
05DC9327F1,1,Double/triple glazed,Rented,House
BF0C65BA9B,1,Double/triple glazed,,
D2642B74B8,1,Double/triple glazed,Rented,Flat
0EF8B3A153,1,Double/triple glazed,Owner-occupied,House
FFFBE7A7EF,1,Double/triple glazed,Rented,Flat
1FAE5E4F80,1,Double/triple glazed,Owner-occupied,House
2399054EC2,1,Double/triple glazed,,Flat
EBCB3A6180,1,Double/triple glazed,,Flat
7D38E6188D,1,,,Flat
36BB26E6DB,1,Double/triple glazed,,
D5348601E8,1,Double/triple glazed,,
DDCB5E9CE6,1,Double/triple glazed,Rented,Maisonette
8F27454384,1,Double/triple glazed,Rented,Flat
54BA106DE1,1,Double/triple glazed,,
23E427F323,1,Double/triple glazed,Owner-occupied,House
24E8FBD650,1,Double/triple glazed,Rented,Maisonette
252F69D715,1,Double/triple glazed,Owner-occupied,Maisonette
358600604F,1,Double/triple glazed,,
F6BA13A1DA,1,Double/triple glazed,,
26ABD0607A,1,Double/triple glazed,Rented,Flat
71E471B309,1,Double/triple glazed,,
7477317863,1,Double/triple glazed,,
FD04CF0D98,1,,Rented,Maisonette
0F5300EAE2,1,,,
26A86CF4D1,1,Double/triple glazed,,
0627260B9C,1,Double/triple glazed,,
4C1C6714AD,1,Double/triple glazed,Owner-occupied,Flat
A3C3804C8B,1,,Rented,Flat
1D7929E385,1,,Owner-occupied,House
71F0B82BE7,1,Double/triple glazed,Owner-occupied,House
2AAF379022,1,Double/triple glazed,Owner-occupied,House
D628170F6C,1,Double/triple glazed,,
4F7169CFFE,1,,Rented,House
2EE2D951C9,1,Double/triple glazed,Rented,Flat
569CBCEBF9,1,Double/triple glazed,Rented,House
302E86AED0,1,Double/triple glazed,,
2C0EEC0FA9,1,Double/triple glazed,Rented,House
A7BF3306F7,1,Double/triple glazed,Owner-occupied,Maisonette
C55F12FD59,1,Double/triple glazed,Rented,Flat
B797D06131,1,Double/triple glazed,,
F1E87EFD7D,1,Double/triple glazed,Owner-occupied,Flat
80E776229B,1,Double/triple glazed,Rented,Flat
557195C22C,1,,Rented,Flat
7891F26513,1,Double/triple glazed,Rented,Flat
BA43B5BE16,1,Double/triple glazed,,Flat
13986C4F32,1,Double/triple glazed,Owner-occupied,Flat
C058A6E9F9,1,Double/triple glazed,Owner-occupied,House
EFF24435F1,1,,Rented,Maisonette
2C219A6B32,1,Double/triple glazed,Owner-occupied,House
AA5A366A64,1,Double/triple glazed,,
A34F68A656,1,Double/triple glazed,Owner-occupied,House
128D3CC318,1,Double/triple glazed,Rented,Maisonette
74510BACF3,1,Double/triple glazed,,
2A7EB07838,1,,Rented,Flat
C15CA4A309,1,Double/triple glazed,Rented,House
ADB74482A2,1,,,
3E62F7AED3,1,Double/triple glazed,Rented,Flat
64D6B001E5,1,Double/triple glazed,Owner-occupied,House
4C4CC125BB,1,Double/triple glazed,,
3828A2B8D6,1,Double/triple glazed,Rented,Flat
041D8BC4A9,1,Double/triple glazed,,
1A23EA9C55,1,Double/triple glazed,Rented,Maisonette
097FE073F4,1,Double/triple glazed,Owner-occupied,House
1735C2C59C,1,Double/triple glazed,Rented,Maisonette
16BF2965DD,1,Double/triple glazed,,
82DA47F68F,1,,,
815DDE7BD4,1,,Rented,Maisonette
9AF1790302,1,Double/triple glazed,,
2FF4C1F05B,1,Double/triple glazed,,
6C62C0A56B,1,Double/triple glazed,Rented,Maisonette
C05AF1EC7C,1,,Rented,Flat
98A53E0B16,1,Double/triple glazed,,
F087EE4F44,1,Double/triple glazed,Rented,Maisonette
FECD538F79,1,Double/triple glazed,Owner-occupied,House
6EB7E38E2A,1,Double/triple glazed,Owner-occupied,House
FA0EA866C9,1,Double/triple glazed,Rented,House
6453C764D3,1,Double/triple glazed,,
CD177D3F23,1,Double/triple glazed,Rented,Maisonette
D55E8147B8,1,Double/triple glazed,Rented,Flat
A6CF188518,1,Double/triple glazed,Owner-occupied,House
55594EC836,1,Double/triple glazed,Rented,Flat
5BAC999984,1,Double/triple glazed,Rented,House
0A9BCC5D55,1,Double/triple glazed,Rented,Flat
9F218DAD77,1,,,
655E997C74,1,,Rented,Flat
FBACA77A86,1,Double/triple glazed,Owner-occupied,House
6BE7DAA24E,1,Double/triple glazed,Owner-occupied,House
AE6D9F2FC9,1,Double/triple glazed,,
97A27C7B41,1,Double/triple glazed,,
6225628C74,1,,Rented,Flat
CD7050F702,1,,Rented,Flat
4581E3531C,1,Double/triple glazed,,
A258CB2ECC,1,Double/triple glazed,Rented,Flat
5E3932916E,1,Double/triple glazed,Owner-occupied,Flat
5545E6B0B6,1,Double/triple glazed,Rented,House
4FABB05E69,1,,Rented,Flat
53FB6B00C9,1,Double/triple glazed,,
BE3200D237,1,,Rented,Flat
A824773994,1,Double/triple glazed,Rented,House
DBA8F53081,1,Double/triple glazed,,
9D3E9A2B1D,1,Double/triple glazed,Rented,Flat
D8D20A9927,1,Double/triple glazed,Owner-occupied,Flat
C7A35E8C1C,1,Double/triple glazed,Rented,Flat
D30CB4C8EA,1,Double/triple glazed,,
9502A5EE02,1,Double/triple glazed,,
E3D7E9A975,1,Double/triple glazed,Rented,House
D0678DA110,1,Double/triple glazed,,Flat
9D1CD4D461,1,Double/triple glazed,Rented,House
AE7560AD3F,1,Double/triple glazed,,
CC5DC825D7,1,,,
AD26C96ACD,1,,Rented,Flat
C08A5D5867,1,Double/triple glazed,,
B4DD3626CD,1,Double/triple glazed,,
5E0E2DC556,1,,,
33018D1ACF,1,Double/triple glazed,Rented,Flat
26EC096F5B,1,Double/triple glazed,,
B7A2F366CA,1,Double/triple glazed,Rented,House
8EA8F548B8,1,Double/triple glazed,Owner-occupied,House
5D0D36A08B,1,Double/triple glazed,,
E05534667B,1,Double/triple glazed,Owner-occupied,Maisonette
0712F65100,1,Double/triple glazed,,
4292EDEA60,1,,,
B3B334FF71,1,Double/triple glazed,Owner-occupied,Flat
6F6C0EFAF7,1,Double/triple glazed,Owner-occupied,House
807E918AB8,1,Double/triple glazed,Owner-occupied,Flat
0E7D63DE2C,1,Double/triple glazed,,
B4554FA779,1,,Owner-occupied,House
1B0AAB5061,1,Single glazed,,Flat
DCE787123C,1,Double/triple glazed,Rented,House
7232D53DAF,1,Double/triple glazed,,
22CC901B40,1,Double/triple glazed,Rented,House
C3E8557068,1,Double/triple glazed,,
858F55C531,1,Double/triple glazed,Owner-occupied,House
2347A51B7A,1,Double/triple glazed,Rented,Flat
C0C7E5DDF0,1,Double/triple glazed,,
A9D95BD7FC,1,Double/triple glazed,Rented,House
3DBBF5347B,1,,Owner-occupied,House
A7F09B38E0,1,Double/triple glazed,Rented,Maisonette
76C8BABF80,1,,,
5E40AD32EB,1,Double/triple glazed,Rented,Flat
6897129BD1,1,Double/triple glazed,Owner-occupied,House
BFDD79C87F,1,Double/triple glazed,Owner-occupied,House
99102D7E8F,1,Double/triple glazed,Rented,House
42ED09A260,1,Double/triple glazed,Rented,Flat
FEF9A8012A,1,Double/triple glazed,,
DF621BF1CF,1,Double/triple glazed,Rented,Flat
F41EBB1273,1,Double/triple glazed,,
3DA78A6B1C,1,Double/triple glazed,,
27DC2A95BF,1,Double/triple glazed,Rented,Flat
35D9FB5BC6,1,Double/triple glazed,,
907C41745C,1,,Rented,House
9B4BA8D197,1,Double/triple glazed,Owner-occupied,Maisonette
86AA90BAD6,1,Double/triple glazed,Rented,House
BAAF81B07E,1,Double/triple glazed,,
4E34E46BDA,1,,,
BF8F3BC431,1,Double/triple glazed,,
066E9C0977,1,,Rented,Flat
5927073BA4,1,Double/triple glazed,Rented,Flat
88E715D26F,1,Double/triple glazed,Owner-occupied,House
1D0FD1DB72,1,,,
D3013E531D,1,Double/triple glazed,Rented,Flat
8F2E2B66B6,1,Double/triple glazed,,
3993E332BA,1,Double/triple glazed,,
1F3149BD2A,1,Double/triple glazed,,
B8482EEFC8,1,Double/triple glazed,Owner-occupied,House
9346B15334,1,Double/triple glazed,Rented,House
D2DF3AAB08,1,Double/triple glazed,Rented,Flat
D834A6D8B5,1,Double/triple glazed,Rented,House
B8327624CC,1,,Owner-occupied,House
E5E63C34ED,1,,Owner-occupied,House
7DE6746664,1,,Owner-occupied,House
870FF55B4E,1,Double/triple glazed,,
99632A360D,1,Double/triple glazed,Rented,Bungalow
9C26BCA8ED,1,Double/triple glazed,Rented,Flat
E147DE3D26,1,Double/triple glazed,Owner-occupied,House
462F243106,1,Double/triple glazed,,
978BA694B5,1,Double/triple glazed,Owner-occupied,Flat
D6B31A54EF,1,Double/triple glazed,Rented,Flat
32557EA140,1,Double/triple glazed,,
7A90D15350,1,Double/triple glazed,,
DE9C414E18,1,Double/triple glazed,Rented,Flat
7A61E5B71D,1,Double/triple glazed,Owner-occupied,House
4413984772,1,Double/triple glazed,Rented,House
51F829CA0D,1,,,Flat
F3AC849B48,1,Double/triple glazed,Rented,Maisonette
E9AAA0955B,1,Double/triple glazed,,
26159DE4C6,1,Double/triple glazed,,
7A1B1C08CB,1,Double/triple glazed,,Flat
E2B0450B02,1,Double/triple glazed,Rented,Flat
E64E1EBCA9,1,Double/triple glazed,,Flat
06E767B271,1,Double/triple glazed,,
2462B15E56,1,Double/triple glazed,Rented,Flat
8F02CE9E79,1,Double/triple glazed,,
EFCE96B91E,1,,,
297007B705,1,Double/triple glazed,Rented,Flat
7DC2043672,1,Double/triple glazed,Owner-occupied,Flat
26DF7E2397,1,Double/triple glazed,Owner-occupied,Flat
3348B3E5B3,1,Double/triple glazed,Rented,Flat
A620D912E7,1,Double/triple glazed,Rented,Flat
5906E12943,1,,Rented,House
41B7F7921E,1,Double/triple glazed,Rented,Flat
F35058B769,1,Double/triple glazed,Rented,Flat
7DEDB36A17,1,Double/triple glazed,,
9D44E8F5B2,1,Double/triple glazed,Rented,Flat
5BAF4CE3D0,1,Double/triple glazed,Rented,House
09628E2D9B,1,,Rented,House
ADFFE88400,1,Double/triple glazed,Rented,Flat
4CE2080109,1,,Owner-occupied,House
2247C9E1DE,1,Double/triple glazed,Owner-occupied,Flat
B8B033ECFF,1,Double/triple glazed,,
E99C30AA16,1,Double/triple glazed,,
7D2F592176,1,Double/triple glazed,,
9688A45100,1,Double/triple glazed,Rented,House
F694D506FC,1,,Owner-occupied,Flat
23ADEBAE60,1,Double/triple glazed,Rented,Flat
AD7CA2459A,1,Double/triple glazed,Rented,House
A8FDAE36A0,1,Double/triple glazed,Rented,Flat
DC6E82EF37,1,Double/triple glazed,Rented,House
E34C4C4C1A,1,Double/triple glazed,,
E962F753FA,1,Double/triple glazed,,
2ED478AD09,1,,Rented,Flat
830562BB27,1,Double/triple glazed,Rented,Flat
AACE1480E2,1,Double/triple glazed,,
8C69BB4690,1,Double/triple glazed,Owner-occupied,House
68D4CEDE64,1,Double/triple glazed,,Flat
132885D4EF,1,Double/triple glazed,Rented,House
F1E985D357,1,Double/triple glazed,Rented,Flat
55C7665ECE,1,Double/triple glazed,,
5526B826D1,1,Double/triple glazed,,
D853ABE24E,1,Double/triple glazed,Rented,Flat
DC11A35478,1,,Rented,House
98B1FD22D5,1,Double/triple glazed,Owner-occupied,House
AE83196CE4,1,,Rented,Flat
97B14B608C,1,Double/triple glazed,,
A2AAD0EFBB,1,Double/triple glazed,Owner-occupied,House
D9281A4E66,1,Double/triple glazed,,Flat
6A5B215EE1,1,Double/triple glazed,Rented,Flat
58642AB813,1,Double/triple glazed,Rented,House
9099708821,1,Double/triple glazed,Owner-occupied,House
C659AC68EE,1,Double/triple glazed,Rented,House
964CB5FEDA,1,Double/triple glazed,Rented,House
1655414139,1,Double/triple glazed,Owner-occupied,House
BA955E35A7,1,Single glazed,Rented,Flat
1458F18EC0,1,Double/triple glazed,,House
CD9A8A27CF,1,Double/triple glazed,Owner-occupied,House
4DED415EB0,1,Double/triple glazed,,House
15EB1F5D62,1,Double/triple glazed,Rented,Flat
CB1B24D894,1,,Rented,Flat
E5C2800D7E,1,,,Flat
48432A4651,1,Double/triple glazed,Owner-occupied,House
1F43818429,1,,Owner-occupied,House
B6B844ACD7,1,Double/triple glazed,,
46BDA5F519,1,Double/triple glazed,Rented,Maisonette
D1B1A66AD4,1,Double/triple glazed,,
6AFE99B888,1,Double/triple glazed,,
E423F82FA4,1,Double/triple glazed,Owner-occupied,House
66B536E173,1,Double/triple glazed,,Flat
2DEE23DAD7,1,Double/triple glazed,Owner-occupied,Flat
1A596E2299,1,Double/triple glazed,Owner-occupied,Flat
74C4C95AF4,1,Double/triple glazed,Rented,Flat
782B115A64,1,Double/triple glazed,Rented,Flat
C7A21DED1B,1,Double/triple glazed,Rented,Maisonette
7A2D0086A3,1,Double/triple glazed,,
BD10A5C15A,1,Double/triple glazed,Owner-occupied,House
E62DD6A4EE,1,Double/triple glazed,Owner-occupied,House
81CFF3F075,1,Double/triple glazed,,
35C4B06659,1,Double/triple glazed,,
FE2041542F,1,Double/triple glazed,Rented,Maisonette
DA09334AE4,1,Double/triple glazed,Owner-occupied,House
50F01964F1,1,Double/triple glazed,,
40F128C806,1,Double/triple glazed,,Flat
91A5E35EFC,1,,,
92724C2B9B,1,Double/triple glazed,,
4AF8902195,1,Double/triple glazed,,
9B1927EFB9,1,Double/triple glazed,,
C20F61A266,1,,Owner-occupied,House
67277BD583,1,,,Flat
398F478C28,1,Double/triple glazed,Rented,House
14B6113FB7,1,Double/triple glazed,,
EE4C90AE63,1,Double/triple glazed,Rented,House
F56BCBCADC,1,,Owner-occupied,House
CBA9F20B3E,1,Double/triple glazed,Rented,Flat
A7A9DB205F,1,Double/triple glazed,Rented,Flat
042DF07939,1,Double/triple glazed,,Flat
B450F0D33D,1,Double/triple glazed,Owner-occupied,House
AB907337CF,1,Double/triple glazed,,
FAEE7B23EA,1,,,
2AA2D4D50F,1,Double/triple glazed,,Maisonette
0E210E6DCA,1,Double/triple glazed,,Flat
D4D6230D53,1,Double/triple glazed,Owner-occupied,House
A1614497A4,1,,,
575A7C8635,1,Double/triple glazed,Rented,House
75CC50865C,1,Double/triple glazed,,
AC83467ED0,1,Double/triple glazed,Rented,Flat
FF88565A55,1,Double/triple glazed,Rented,Flat
F63CC82E52,1,Double/triple glazed,Rented,House
AF18F33419,1,Double/triple glazed,Owner-occupied,House
AE7FB55BBD,1,Double/triple glazed,Owner-occupied,Flat
C78DE3B863,1,Double/triple glazed,,House
F412C39F51,1,,Rented,Flat
2C1BDF3EEB,1,Double/triple glazed,Owner-occupied,House
1BB018EBB5,1,Double/triple glazed,Rented,Flat
2B8DD9AE5C,1,Double/triple glazed,Rented,Flat
B63437036F,1,Double/triple glazed,Rented,House
E19B8E5B8E,1,Double/triple glazed,Rented,Flat
9C7E146FBE,1,Double/triple glazed,,Flat
F1F15D10E5,1,Double/triple glazed,Owner-occupied,House
CD0077138D,1,Double/triple glazed,Rented,Flat
E3B258E210,1,Double/triple glazed,,
B38821D8DB,1,Double/triple glazed,,
22164A5C98,1,Double/triple glazed,Rented,Flat
CE21ABD693,1,Double/triple glazed,,Flat
9EE0C94576,1,Double/triple glazed,,
F6960DDA3E,1,Double/triple glazed,Rented,Maisonette
517919D106,1,Double/triple glazed,Rented,Flat
2962105935,1,Double/triple glazed,Rented,Flat
6CFE1CE306,1,Double/triple glazed,,
07B972D96F,1,Double/triple glazed,,
965949F0D4,1,,Owner-occupied,House
FEB5C9A050,1,Double/triple glazed,,
8EEE0D2A1E,1,Double/triple glazed,,
CD5BEB5A09,1,Double/triple glazed,Rented,House
FCD3AC03E7,1,Double/triple glazed,,
39BA469183,1,Single glazed,Rented,Flat
7B916E4271,1,Double/triple glazed,,
5BB3C96901,1,Double/triple glazed,Rented,House
F6C2C13236,1,Double/triple glazed,Rented,Flat
26D204F6C4,1,Double/triple glazed,Owner-occupied,Flat
670F073804,1,Double/triple glazed,,
DA57118957,1,Double/triple glazed,Rented,House
0CAF060ADC,1,Double/triple glazed,Rented,House
B29018B776,1,Double/triple glazed,Rented,Maisonette
412B44ED4C,1,Double/triple glazed,,
A3354769F4,1,Double/triple glazed,Rented,Flat
C276FFD80B,1,Double/triple glazed,,
876D2FF6FC,1,Double/triple glazed,Owner-occupied,House
DB17DB3300,1,Double/triple glazed,,
DC58F7AC00,1,Double/triple glazed,,
5EBB30C3C1,1,Double/triple glazed,Rented,Flat
BD025ED6DD,1,Double/triple glazed,,House
5573DE1B35,1,Double/triple glazed,Rented,Flat
2DB71CAA43,1,Double/triple glazed,Rented,Maisonette
4EC1FBBCA2,1,Double/triple glazed,Rented,Maisonette
0A7F58E298,1,Double/triple glazed,,
8DFFA3573E,1,Double/triple glazed,Owner-occupied,Flat
2240AEFE4B,1,Double/triple glazed,,
23958943E0,1,,Rented,House
6807D464CC,1,Double/triple glazed,,
153EA4C525,1,,Rented,House
3BFE08E844,1,,Owner-occupied,House
C9BA598401,1,Double/triple glazed,Rented,Flat
2BCFC8F6D4,1,Double/triple glazed,Rented,Flat
1DD6AE9DD2,1,,Owner-occupied,Flat
916E8DDBE4,1,Double/triple glazed,,
E32C4D3326,1,Double/triple glazed,Rented,Flat
8C8C700A0D,1,Double/triple glazed,,
AB67E385EB,1,Double/triple glazed,Owner-occupied,House
D65A5171FC,1,,Rented,House
78350F5690,1,Double/triple glazed,Rented,Maisonette
8C3DCD4DF9,1,,Rented,Flat
B7D9653E09,1,,Owner-occupied,Flat
EA2D5288E4,1,Double/triple glazed,Rented,House
C52FB95B6F,1,Double/triple glazed,Owner-occupied,Maisonette
E80CE07119,1,Double/triple glazed,Rented,House
0E52EBE5EE,1,,,
153AB9110D,1,Double/triple glazed,Rented,Flat
86240EB385,1,Double/triple glazed,Rented,Flat
72AF42E03D,1,,Rented,Flat
775EF270C3,1,Double/triple glazed,Owner-occupied,House
BF55182D4B,1,Double/triple glazed,,
B62615CE60,1,Double/triple glazed,Owner-occupied,House
38BE821166,1,,Owner-occupied,Flat
0D45D893D4,1,Double/triple glazed,Rented,Flat
6417D9CFDE,1,Double/triple glazed,Rented,Maisonette
FFCCCB0E2B,1,Double/triple glazed,Rented,Flat
CF181037A4,1,Single glazed,Rented,Flat
C34C5F2A9F,1,,Owner-occupied,Flat
99C9613010,1,Double/triple glazed,,
013914C839,1,Double/triple glazed,Owner-occupied,Flat
8A4F2B570B,1,Double/triple glazed,Rented,House
DEB869510B,1,Double/triple glazed,Rented,Flat
F60917732C,1,Double/triple glazed,,Flat
6F8BF16E31,1,,Rented,Flat
12C66431ED,1,Double/triple glazed,,
FC88BADA02,1,,Rented,House
BE1CBAD27E,1,Double/triple glazed,Rented,Maisonette
B5F3D2126B,1,Double/triple glazed,,
AD20D5F44D,1,Double/triple glazed,,
C23384BA4F,1,Double/triple glazed,Rented,Flat
D24E04819D,1,Double/triple glazed,Rented,Flat
A06A123E1A,1,Double/triple glazed,Rented,Maisonette
8906E8ED45,1,Double/triple glazed,,
86A9B2F574,1,Double/triple glazed,,
2DD0D7BC1B,1,Double/triple glazed,Rented,House
C86CBB3275,1,Double/triple glazed,Rented,Flat
B206D53AC4,1,,Owner-occupied,Flat
08F8618F3B,1,Double/triple glazed,Owner-occupied,House
C76F1AE81C,1,,,
18BEB2FC99,1,,,
FFD703D5BB,1,Double/triple glazed,Rented,House
9E7656BCC7,1,Double/triple glazed,,Flat
AB87B61A45,1,Double/triple glazed,Rented,Flat
FA3757135C,1,Double/triple glazed,,
DEF8B08745,1,Double/triple glazed,Rented,House
CF68D789C3,1,Double/triple glazed,Owner-occupied,House
8F8F19B5C0,1,Double/triple glazed,Rented,House
5E9B6EF7C6,1,,,
19CF1721BE,1,Double/triple glazed,Rented,Flat
3015C6C1DD,1,Double/triple glazed,Owner-occupied,House
6F00A7CF61,1,,,
A3D272F0F7,1,Double/triple glazed,Owner-occupied,Flat
3D42FFBDBA,1,Double/triple glazed,Rented,House
C39F5A7535,1,Double/triple glazed,Owner-occupied,House
DAA5A7C6BD,1,Double/triple glazed,Owner-occupied,House
ECD9CB16CF,1,Double/triple glazed,Rented,Flat
08C711B364,1,Double/triple glazed,Rented,Maisonette
8C6814849F,1,,Rented,House
92D23D5A51,1,Double/triple glazed,Rented,Flat
875D9ACF83,1,Double/triple glazed,Rented,Flat
9A92DA89AD,1,Double/triple glazed,,
8B91425576,1,Double/triple glazed,,
